Президент,,,
,,,
Адміністрація президента / Секретаріат президента,,,
,,"ДУ ""Український науково-дослідний інститут медичної реабілітації та курортології"" МОЗ України",
,,"ДУ ""Український науково-дослідний протичумний інститут імені І.І. Мечникова"" МОЗ України",
,,"ДУ ""Український науково-практичний медичний центр неврології та реабілітації"" МОЗ України",
,,"ДУ ""Український центр контролю за соціально небезпечними хворобами МОЗ України""",
,,"ДУ ""Центральний методичний кабінет підготовки молодших спеціалістів"" МОЗ України",
,,"Координацiйний центр трансплантацiї органiв, тканин i клiтин",
,,"Координаційний центр трансплантації органів, тканин та клітин",
,,Науково-дослiдний центр квантової медицини ''Вiдгук'',
,,Національна наукова медична бібліотека України,
,,Національний інститут раку МОЗ України,
,,Національний музей медицини України,
,,Національний музей садиба М.І. Пирогова,
,,"НДСЛ ""Охматдит""",
,,Український науково-дослiдний iнститут промислової медицини,
,,Український науково-дослiдний iнститут соцiальної i судової психiатрiї та наркологiї,
,,Український науково-дослiдний протичумний iнститут iм.І.І.Мечнiкова,
,,Український науково-дослідний інститут соціальної і судової психіатрії та наркології МОЗ України,
,,"Український науково-практичний Центр ендокринної хірургії, трансплантації ендокринних органів і тканин МОЗ України",
,,Український центр наукової медичної інформації та патентно-ліцензійної роботи МОЗ України,
,,Харківський центр серцево-судинної хірургії,
,,"Центр тестування професійної компетенції фахівців з вищою освітою напрямів підготовки ""Медицина"" і ""Фармація"" при МОЗ України",
,Будинок дитини,,
,Санітарно-епідеміологічна установа МОЗ,,
,,Вінницька обласна санітарно-епідеміологічна станція,
,,Волинська обласна санітарно-епідеміологічна станція,
,,Головне управління Держсанепідслужби у Запорізькій області,
,,Державна санітарно-епідеміологічна служба одеської області,
,,"ДЗ ""Енергодарська санітарно-епідеміологічна станція об""єкту з особливим режимом""",
,,"ДЗ ""Українська протичумна станцiя Мiнiстерства охорони здоров'я України""",
,,"ДЗ ""Український центр з контролю та моніторингу захворювань Міністерства охорони здоров'я України""",
,,"ДЗ ""Южноукраїнська санітарно-епідеміологічна станція об""єкту з особливим режимом роботи""",
,,Дніпропетровська обласна санітарно-епідеміологічна станція,
,,Донецька обласна санітарно-епідеміологічна станція,
,,Житомирська обласна санітарно-епідеміологічна станція,
,,Закарпатська обласна санітарно-епідеміологічна станція,
,,Івано-Франківська обласна санітарно-епідеміологічна станція,
,,Київська міська санітарно-епідеміологічна станція,
,,Київська обласна санітарно-епідеміологічна станція,
,,Кіровоградська обласна санітарно-епідеміологічна станція,
,,Комітет з питань гігієнічного регламентування,
,,Кримська республіканська санепідстанція,
,,Луганська обласна санітарно-епідеміологічна станція,
,,Львівська обласна санітарно-епідеміологічна станція,
,,Миколаївська обласна санітарно-епідеміологічна станція,
,,Одеська обласна санітарно-епідеміологічна станція,
,,Полтавська обласна санітарно-епідеміологічна станція,
,,Рівненська обласна санітарно-епідеміологічна станція,
,,Санiтарно-епiдемiологiчна станцiя зони вiдчуження МОЗ України,
,,Севастопольська міська санітарно-епідеміологічна станція,
,,Сумська обласна санітарно-епідеміологічна станція,
,,Тернопільська обласна санітарно-епідеміологічна станція,
,,Харківська обласна санітарно-епідеміологічна станція,
,,Херсонська обласна санітарно-епідеміологічна станція,
,,Хмельницька обласна санітарно-епідеміологічна станція,
,,Центральна санiтарно-епiдемiологiчна станцiя на водному транспорті,
,,Центральна санiтарно-епiдемiологiчна станцiя на залiзничному транспортi,
,,Центральна санiтарно-епiдемiологiчна станцiя на повітряному транспорті,
,,Черкаська обласна санітарно-епідеміологічна станція,
,,Чернівецька обласна санітарно-епідеміологічна станція,
,,Чернігівська обласна санітарно-епідеміологічна станція,
,Лікарня або спецзаклад МОЗ,,
,,"Державна установа ""Інститут серця МОЗ України""",
,,"Державний заклад ""Спеціальний (спеціальний) клінічний санаторій для дітей з батьками ""Морський"" МОЗ України""",
,,"ДЗ ""Спеціалізована медико-санітарна частина № 1 МОЗ України""",
,,"ДЗ ""Спеціалізована медико-санітарна частина № 2 МОЗ України""",
,,"ДЗ ""Спеціалізована медико-санітарна частина № 3 МОЗ України""",
,,"ДЗ ""Спеціалізована медико-санітарна частина № 4 МОЗ України""",
,,"ДЗ ""Спеціалізована медико-санітарна частина №10 МОЗ України""",
,,"ДЗ ""Спеціалізована медико-санітарна частина №11"" МОЗ України",
,,"ДЗ ""Спеціалізована медико-санітарна частина №13"" МОЗ України",
,,"ДЗ ""Спеціалізована медико-санітарна частина №14"" МОЗ України",
,,"ДЗ ""Спеціалізована медико-санітарна частина №15"" МОЗ України",
,,"ДЗ ""Спеціалізована медико-санітарна частина №16"" МОЗ України",
,,"ДЗ ""Спеціалізована медико-санітарна частина №17"" МОЗ України",
,,"ДЗ ""Спеціалізована медико-санітарна частина №19"" МОЗ України",
,,"ДЗ ""Спеціалізована медико-санітарна частина №5"" МОЗ України",
,,"ДЗ ""Спеціалізована медико-санітарна частина №6"" МОЗ України",
,,"ДЗ ""Спеціалізована медико-санітарна частина №7"" МОЗ України",
,,"ДЗ ""Спеціалізована медико-санітарна частина №8"" МОЗ України",
,,"ДЗ ""Спеціалізована медико-санітарна частина №9"" МОЗ України",
,,"ДЗ ""Українська алергологічна лікарня МОЗ України""",
,,Днiпропетровська басейнова лiкарня на водному транспорті,
,,"ДП ""Спеціалізована медико-санітарна частина №18 МОЗ України""",
,,Запорiзька басейнова лiкарня Мiнiстерства охорони здоров'я України,
,,Іллічівська басейнова лiкарня на водному транспорті,
,,Київська центральна басейнова клiнiчна лiкарня Мiнiстерства охорони здоров'я України,
,,Клiнiчна лiкарня нафтопереробної промисловостi,
,,Медичний центр клінічної імунології та алергології МОЗ України,
,,Медичний центр ''Медики - Чорнобилю'',
,,Медичний центр реабілітаціїї дітей з соматичними захворюваннями МОЗ України,
,,Одеська дитяча басейнова лiкарня на водному транспортi,
,,Прикарпатський центр репродукцiї людини,
,,Севастопольська міська лікарня № 1,
,,Спецiалiзована медико-санiтарна частина №11,
,,Спецiалiзована медико-санiтарна частина №13,
,,Спецiалiзована медико-санiтарна частина №14,
,,Спецiалiзована медико-санiтарна частина №15,
,,Спецiалiзована медико-санiтарна частина №16,
,,Спецiалiзована медико-санiтарна частина №6,
,,Спецiалiзована медико-санiтарна частина №7,
,,Спеціалізована медико-санітарна частина №5,
,,Українська алергологiчна лiкарня,
,,"Українська дитяча спеціалізована лікарня ""ОХМАТДИТ""",
,,Українська психiатрична лiкарня з суворим наглядом,
,,Український госпiталь для воїнiв-iнтернацiоналiстiв ''Лiсова поляна'',
,,Український державний медико-соцiальний центр ветеранiв вiйни,
,,Український державний медико-соціальний центр ветеранів війни,
,,Український лепрозорiй,
,,Український медичний центр реабілітації дітей з органічними ураженнями нервової системи МОЗ України,
,,Український спецiалiзований диспансер радiацiйного захисту населення,
,,Харкiвський центр серцево-судиної хiрургiї,
,,Чернігівська обласна лікарня,
,Поліклінічний заклад МОЗ,,
,,"ДЗ ""Басейнова стоматологічна поліклініка МОЗ України""",
,,"ДЗ ""Стоматологічна поліклініка Міністерства охорони здоров′я України м. Іллічівськ""",
,,"ДЗ ""Український медичний центр спортивної медицини МОЗ України""",
,,"ДЗ ""Центральна стоматологічна поліклініка"" МОЗ України",
,,Київська центральна басейнова стоматологiчна полiклiнiка Мiнiстерства охорони здоров'я України,
,,Стоматологiчна полiклiнiка МОЗ України при Нацiональному медичному унiверситеті,
,,Український медичний центр реабiлiтацiї дiтей з органiчними ураженнями нервової системи Мiнiстерства охорони здоров`я України,
,Дитяча лікарня,,
,Санаторно-курортний заклад МОЗ,,
,,Бердянський обласний дитячий протитуберкульозний санаторій,
,,"Великожванчицький обласний дитячий пульмонологічний санаторій ""Каштан""",
,,"Вільнохуторський кістково - туберкульозний санаторій ""Верхньодніпровський район""",
,,"Державний заклад "" Дитячий спеціалізований (спеціальний) клінічний санаторій ""Хаджибей"" ""МОЗ України",
,,"Державний заклад ""Дитячий спеціалізований (спеціальний) клінічний санаторій ""Хаджибей"" ""МОЗ України",
,,"Державний заклад ""Дитячий спеціалізований (спеціальний) клінічний санаторій ""Хаджибей"" ""МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) клінічний санаторій ""Батьківщина"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) клінічний санаторій ""Здравниця"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) клінічний санаторій ""Зміна"" МОЗ України""",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) клінічний санаторій ""Іскра"" МОЗ України""",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) клінічний санаторій ""Хаджибей"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) клінічний санаторій ""Ювілейний"" МОЗ України""",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) клінічний санаторій ім. Н.К. Крупської"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) санаторій ""Бердянський"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) санаторій ""Джерело"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) санаторій ""Затока"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) санаторій ""Люстдорф"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) санаторій ""Москва"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) санаторій ""Прикарпатський"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) санаторій ""Хвиля"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) санаторій ім. О.О.Боброва"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований (спеціальний) санаторій імені Сакко і Ванцетті"" МОЗ України",
,,"ДЗ ""Дитячий спеціалізований санаторій ""Барвінок"" МОЗ України""",
,,"ДЗ ""Дитячий спеціалізований санаторій ""Зелена гірка"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) клінічний санаторій ""Орлятко"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) клінічний санаторій імені В.П. Чкалова"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Аркадія"" МОЗ України""",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Гірське повітря"" МОЗ України""",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Долоси"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Ірпінь"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Косів"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Передгірний"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Південнобережний"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Піонер"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Приморський"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Сонячний"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Сосняк"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Старий Крим"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Червоний Маяк"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій ""Юність"" МОЗ України",
,,"ДЗ ""Спеціалізований (спеціальний) санаторій імені А.П. Чехова"" МОЗ України",
,,"ДЗ ""Спеціалізованний санаторій ""Сонячний"""" МОЗ України",
,,Дитячий обласний психоневрологічний санаторій «Славутич»,
,,Дитячий обласний ревматологічний санаторій «Ліщинівка»,
,,"Дитячий протитуберкульозний санаторій ""Алупка""",
,,"Дитячий санаторій ""Лучезарний"" Київського міського дитячого санаторно - курортного медичного об""єднання",
,,Дитячий санаторій «Сніжинка»,
,,Дитячий санаторій ім. Рози Люксембург,
,,Дитячий туберкульозний санаторій № 3 «Ластівка»,
,,Заболотнянський дитячий психоневролог. санаторій,
,,Кам`янець-Подільський обласний дитячий санаторій,
,,Кашперівський дитячий туберкульозний санаторій «Лісова пісня»,
,,"КЗ ""Дитячий кардіоревматологічний санаторій"" м. Кривий Ріг",
,,"КЗ ""Дитячий протитуберкульозний санаторій №5"" м. Дніпропетровськ",
,,"КЗ ""Дитячий протитуберкульозний санаторій №7"" м. Дніпропетровськ",
,,"КЗ ""Дитячий протитуберкульозний санаторій"" м. Дніпродзержинськ",
,,"КЗ ""Дитячий протитуберкульозний санаторій"" м. Кривий Ріг",
,,"КЗ ""Дитячий психоневрологічний санаторій №4"" м. Дніпропетровськ",
,,"КЗ ""Дитячий санаторій «Сонечко»""",
,,"КЗ ""Дитячий санаторій «Теремок»""",
,,"КЗ ""Дитячий санаторій"" м. Марганець",
,,"КЗ ""Дитячий санаторій"" м. Нікополь",
,,"КЗ ""Дитячий сараторій №2"" м. Дніпропетровськ",
,,"КЗ ""Криворізький дитячий кістково - туберкульозний санаторій"" м. Кривий Ріг",
,,"КЗ ""Обласний дитячий психоневрологічний санаторій""",
,,"КЗ ""Обласний дошкільний психоневрологічний центр санаторного типу""",
,,КЗ «Дитячий санаторій №1» м. Дніпропетровськ,
,,КЗ «Запорізький обласний дитячий протитуберкульозний санаторій» ЗОР,
,,"КЗ КОР ""Київський обласний дитячий санаторій «Поляна»""",
,,"КЗ КОР ""Київський обласний санаторний комплекс""",
,,"КЗОЗ ""Дитячий ревмокардіологічний санаторій № 1 «Горизонт»"" м. Донецька",
,,"КЗОЗ ""Обласний багатопрофільний дитячий санаторій""",
,,"КЗОЗ ""Обласний дитячий ортопедо-травматологічний санаторій ""Лісний""""",
,,"КЗОЗ ""Обласний дитячий психоневрологічний санаторій №1""",
,,"КЗОЗ ""Обласний дитячий психоневрологічний санаторій №2""",
,,"КЗОЗ ""Обласний дитячий туберкульозний клінічний санаторій №1""",
,,"КЗОЗ ""Обласний дитячий туберкульозний клінічний санаторій""",
,,"КЛПУ ""Дошкільний психоневрологічний санаторій №2""",
,,"КЛПУ ""Обласний дитячий гастроентерологічний санаторій «Струмок»",
,,"КЛПУ ""Обласний дитячий кістково-туберкульозний санаторій"" м. Маріуполь",
,,КЛПУ «Докучаєвський дитячий протитуберкульозний санаторій»,
,,"КЛПУ «Дошкільний санаторій для дітей із захворюваннями органів дихання нетуберкульозної етіології.""",
,,"Комунальний заклад ""Обласний дитячий протитуберкульозний санаторій «Руська Поляна»"" Черкаської обласної ради",
,,"Комунальний заклад ""Обласний дитячий санаторій «Зміна»"" Черкаської обласної ради",
,,"Комунальний заклад ""Обласний дитячий санаторій «Пролісок»"" Черкаської обласної ради",
,,Комунальний заклад Львівської обласної ради «Дитячий туберкульозний санаторій»,
,,Комунальний заклад Львівської обласної ради дитячий кардіоревматологічний санаторій,
,,Комунальний заклад Львівської обласної ради обласний дитячий санаторій смт. Журавно,
,,Комунальний лікувально - профілактичний заклад Сумської обласної ради «Шосткінський обласний дитячий протитуберкульозний санаторій»,
,,"КРУ ""Дитячий клінічний санаторій ""Бригантина""",
,,"КРУ ""Дитячий клінічний санаторій ""Чайка""",
,,"КРУ ""Дитячий протитуберкульозний санаторій ""Опушки""",
,,"КРУ ""Дитячий санаторій ""Керчь""",
,,"КРУ ""Клінічний санаторій ""Симеіз""",
,,"КУ ""Молочанський дитячий санаторій"" ЗОР",
,,"КУ ""Обласний дитячий багатопрофільний санаторій"" ЗОР",
,,Куявський обласний дитячий санаторій,
,,Лубенський обласний дитячий проти туберкульозний санаторій,
,,"Малієвецький обласний дитячий санаторій ""Світанок""",
,,Маньковецький дитячий туберкульозний санаторій «Зелений гай»,
,,Міський дитячий протитуберкульозний санаторій №6 «Здоров'я» м. Донецьк,
,,Могилів - Подільський дитячий легеневий туберкульозний санаторій,
,,Новоалександрівський обласний дитячий гастроентерологічний санаторій,
,,"Новокаховський дитячий протитуберкульозний санаторій ""Джерельце""",
,,"Новокаховський обласний дитячий кардіоревматологічний санаторій ""Дружба""",
,,"Новомаячківський дитячий психоневрологічний санаторій ""Надія""",
,,"Обласна комунальна установа «Дитячий санаторій ""Щербинці""»",
,,Обласний дитячий багатопрофільний санаторій «Лебедин»,
,,Обласний дитячий гастроентерологічний санаторій «Стара Жадова»,
,,Обласний дитячий ендокринологічний санаторій «Тростянець»,
,,Обласний дитячий кардіо ревматологічний санаторій,
,,Обласний дитячий КЗ ОДБП (обласний дитячий багатопрофільний) санаторій «Козинський»,
,,Обласний дитячий протитуберкульозний санаторій «Згорани»,
,,Обласний дитячий протитуберкульозний санаторій «Зелений гай»,
,,Обласний дитячий протитуберкульозний санаторій «Лісовий беріг»,
,,Обласний дитячий протитуберкульозний санаторій «Садгора»,
,,Обласний дитячий психоневрологічний санаторій,
,,Обласний дитячий санаторій «Дубки»,
,,Обласний дитячий санаторій «Мала Долина»,
,,Обласний дитячий санаторій «Південний»,
,,Обласний дитячий санаторій «Пролісок»,
,,Обласний дитячий санаторій «Ясень» ім.митрополіта А.Шептицького,
,,Обласний дитячий спеціалізований пульмонологічний санаторій «Малятко»,
,,Обласний дитячий туберкульозний санаторій «Човен»,
,,Обласний кістково - туберкульозний санаторій «Смерічка»,
,,Обласний кістково-туберкульозний санаторій,
,,Обласний комунальний дитячий гастроентерологічний санаторій,
,,Обласний комунальний дитячий протитуберкульозний санаторій,
,,Обласний комунальний дитячий психоневрологічний санаторій,
,,Обласний комунальний ревматологічний дитячий санаторій,
,,Обласний санаторій для дітей з батьками «Дачний»,
,,Обласний санаторій радіаційного захисту для дорослого та дитячого населення «Кам`яний брід» Житомирської обласної ради,
,,Обласний туберкульозний санаторій «Новостав»,
,,Полтавський обласний санаторій для дітей з порушенням опорно - рухового апарату,
,,"Санаторій ""Гірське сонце"" МОЗ України",
,,Санаторій «Хрінники»,
,,Санаторій «Червона калина»,
,,Санаторій для батьків з дітьми «Тетерів»,
,,"Староушицький обласний дитячий санаторій ""Дністер""",
,,Тульчинський дитячий ортопедичний санаторій,
,,"Херсонський обласний пульмонологічний санаторій ""Дніпро""",
,,Черкаський обласний дитячий багатопрофільний санаторій «Сосновий Бір»,
,,Черкаський обласний дитячий кардіоревматологічний санаторій «Городище»,
,Інший заклад системи МОЗ,,
,,Всеукраїнський реєстр донорів гемопоетичних стовбурових клітин (кісткового мозку) МОЗ України,
,,Державна iнспекцiя з контролю якостi лiкарських засобiв,
,,"Державна акціонерна компанія ""Укрмедпром""",
,,"Державне підприємство ""Укрвакцина"" МОЗ України""",
,,Державне підприємство «Центр реєстрів державної санітарно-епідеміологічної служби України» МОЗ України,
,,"Державне українське об'єднання ""Політехмед""",
,,"Державний заклад ""Медичний центр телемедицини Міністерства охорони здоров'я України""",
,,"ДЗ ""Українська станція виїздної екстренної консультативної медичної допомоги МОЗ України""",
,,"ДЗ ""Центр медичної статистики МОЗ України""",
,,"ДЗ ""Центральна медико-соціальна експертна комісія Мiнiстерства охорони здоров'я України""",
,,"ДЗ ""Центральний склад мобілізаційного резерву №1047 Міністерства охорони здоров'я України""",
,,"ДЗ ""Центральний склад мобілізаційного резерву №1123 Міністерства охорони здоров'я України""",
,,"ДП ""АГРОКОМ"" МОЗ України",
,,"ДП ""Біоімплант"" МОЗ України",
,,"ДП ""Державний експертний центр МОЗ України""",
,,"ДП ""Державний медичний центр сертифікації"" МОЗ України",
,,"ДП ""Інженерно-технічний центр МОЗ України""",
,,"ДП ""Комітет з питань народної і нетрадиційної медицини МОЗ України""",
,,"ДП ""Реєстр медичних, фармацевтичних та науково-педагогічних працівників системи МОЗ України""",
,,"ДП ""Український інформаційно-обчислювальний центр"" МОЗ України",
,,"ДП ""Український медичний центр безпеки дорожнього руху та інформаційних технологій"" МОЗ України",
,,"ДП ""Український медичний центр сертифікації""",
,,"ДП ""Укрмедпостач"" МОЗ України",
,,"ДУ ""Головне бюро Судово-медичної експертизи МОЗ України""",
,,"ДУ ""Центральна база спецiального медичного постачання Мiнiстерства охорони здоров'я України""",
,,Комітет з контролю за наркотиками при МОЗ України,
,,"Редакція журналу ""Санітарний лікар України""",
,,,
"Міністерство регіонального розвитку, будівництва та житлово-комунального господарства",,,
,Державне агентство з питань електронного урядування,,
,Державне агентство з енергоефективності та енергозбереження,,
,Державне агентство України з питань відновлення Донбасу,,
,Державна архітектурно-будівельна інспекція,,
,"Державна служба з питань геодезії, картографії та кадастру",,
,,,
Міністерство соціальної політики,,,
,Фонд соціального захисту інвалідів,,
,Державний центр зайнятості,,
,Державна інспекція з питань праці,,
,Державна служба з питань інвалідів та ветеранів,,
,Фонд соціального страхування з тимчасової втрати працездатності,,
,Фонд соціального страхування від нещасних випадків на виробництві та професійних захворювань,,
,Державна служба зайнятості,,
,Санаторій Мінсоцполітики,,
,Навчальний заклад Мінсоцполітики,,
,,ДНІПРОПЕТРОВСЬКИЙ ІНСТИТУТ ПРОФЕСІЙНОГО РОЗВИТКУ І ОСВІТИ,
,,ІНСТИТУТ ПІДВИЩЕННЯ КВАЛІФІКАЦІЇ ТА ПЕРЕПІДГОТОВКИ КАДРІВ (М. КРАМАТОРСЬК),
,,ЦЕНТР ПІДВИЩЕННЯ КВАЛІФІКАЦІЇ ПРАЦІВНИКІВ СФЕРИ УПРАВЛІННЯ МІНІСТЕРСТВА СОЦІАЛЬНОЇ ПОЛІТИКИ УКРАЇНИ (М. КИЇВ),
,Орган або установа в складі Мінсоцполітики,,
,,"ВІННИЦЬКИЙ МІЖРЕГІОНАЛЬНИЙ ЦЕНТР ПРОФЕСІЙНОЇ РЕАБІЛІТАЦІЇ ІНВАЛІДІВ ""ПОДІЛЛЯ""",
,,"ВІННИЦЬКИЙ ЦЕНТР СОЦІАЛЬНОЇ РЕАБІЛІТАЦІЇ ДІТЕЙ-ІНВАЛІДІВ ""ПРОМІНЬ""",
,,ВОЛИНСЬКИЙ ЦЕНТР СОЦІАЛЬНОЇ РЕАБІЛІТАЦІЇ ДІТЕЙ-ІНВАЛІДІВ,
,,ВСЕУКРАЇНСЬКИЙ ЦЕНТР ПРОФЕСІЙНОЇ РЕАБІЛІТАЦІЇ ІНВАЛІДІВ,
,,"ВСЕУКРАЇНСЬКИЙ ЦЕНТР РЕАБІЛІТАЦІЇ ІНВАЛІДІВ ""ВІРА, НАДІЯ, ЛЮБОВ""",
,,ДЕРЖАВНИЙ КОМПЛЕКС СОЦІАЛЬНОЇ РЕАБІЛІТАЦІЇ ДІТЕЙ-ІНВАЛІДІВ,
,,ДЕРЖАВНИЙ РЕЄСТР ДИТЯЧИХ ЗАКЛАДІВ ОЗДОРОВЛЕННЯ ТА ВІДПОЧИНКУ,
,,ДОНБАСЬКИЙ МІЖРЕГІОНАЛЬНИЙ ЦЕНТР ПРОФЕСІЙНОЇ РЕАБІЛІТАЦІЇ ІНВАЛІДІВ,
,,"ДП ""ІНФОРМАЦІЙНО-ОБЧИСЛЮВАЛЬНИЙ ЦЕНТР""",
,,"ДП ""СОЦІНФОРМ""",
,,"ДП ""ТЕХНІК""",
,,"ЛУГАНСЬКИЙ МІЖРЕГІОНАЛЬНИЙ ЦЕНТР ПРОФЕСІЙНОЇ, МЕДИКО-ФІЗИЧНОЇ ТА СОЦІАЛЬНОЇ РЕАБІЛІТАЦІЇ ІНВАЛІДІВ",
,,"ЛЬВІВСЬКИЙ МІЖРЕГІОНАЛЬНИЙ ЦЕНТР СОЦІАЛЬНО-ТРУДОВОЇ, ПРОФЕСІЙНОЇ ТА МЕДИЧНОЇ РЕАБІЛІТАЦІЇ ІНВАЛІДІВ",
,,"ПРОМИСЛОВЕ ОБ’ЄДНАННЯ ""УКРПРОТЕЗ""",
,,"УКРАЇНСЬКИЙ ДИТЯЧИЙ ЦЕНТР ""МОЛОДА ГВАРДІЯ""",
,,,
Міністерство фінансів,,,
,,,
Міністерство юстиції,,,
,Головне управління юстиції,,
,Державна архівна служба,,
,,Центральний державний історичний архів,
,Державна виконавча служба,,
,Державна пенітенціарна служба,,
,Державна реєстраційна служба,,
,,"Державне підприємство ""Інформаційно-ресурсний центр""",
,,"Державне підприємство ""Державний інститут комплексних техніко-економічних досліджень"" ",
,Державна служба з питань захисту персональних даних,,
,Підвідомча установа або державне підприємство Мінюсту,,
,,Державне підприємство «Українська правова інформація»,
,,"Державне підприємство ""Інформаційний центр"" Міністерства юстиції України",
,,Координаційний центр з надання правової допомоги,
,,Центр перепідготовки та підвищення кваліфікації працівників юстиції,
,Науково-дослідна установа судової експертизи,,
,,,
Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/ ,,,
,Академія митної служби,,
,Державний науково-дослідний інститут митної справи,,
,,,
Державний комітет телебачення і радіомовлення,,,
,Національна телекомпанія,,
,Національна радіокомпанія,,
,Регіональна ДТРК,,
,Комунальний ЗМІ,,
,Установа Державного комітету телебачення і радіомовлення,,
,,Базова організація метрологічної служби Держкомтелерадіо України,
,,Державна наукова установа „Книжкова палата України імені Івана Федорова”,
,,Державна організація «Всеукраїнський інформаційно-культурний центр»,
,,"Державна телерадіокомпанія ""Культура""",
,,Державна телерадіокомпанія «Всесвітня служба «УТР»,
,,Державне підприємство  «Всеукраїнське  спеціалізоване видавництво «Світ»,
,,Державне підприємство „Всеукраїнське державне багатопрофільне видавництво „Каменяр”,
,,Державне підприємство «Всеукраїнське державне багатопрофільне видавництво „Карпати”»,
,,Державне підприємство «Всеукраїнське державне багатопрофільне видавництво „Маяк”,
,,Державне підприємство «Всеукраїнське державне спеціалізоване видавництво „Українська енциклопедія” ім. М.П. Бажана,
,,Державне підприємство «Державне спеціалізоване видавництво “Здоров’я”,
,,Державне підприємство «Державне спеціалізоване видавництво “Либідь”,
,,Державне підприємство «Державне спеціалізоване видавництво “Мистецтво”,
,,Державне підприємство «Державне спеціалізоване видавництво “Техніка”,
,,Державне підприємство «Державне спеціалізоване видавництво „Музична Україна”,
,,Державне підприємство «Державне спеціалізоване видавництво „Україна”,
,,Державне підприємство «Державне спеціалізоване видавництво художньої літератури „Дніпро”,
,,Державне підприємство «Державний оркестр «Радіо-Бенд Олександра Фокіна»,
,,Державне підприємство «Дирекція фестивально-виставкової діяльності»,
,,Державне підприємство «Ордена знак пошани» Всеукраїнське державне багатопрофільне видавництво «Донбас»,
,,Державне підприємство Державне спеціалізоване видавництво „Вища школа”,
,,Державне спеціалізоване автотранспортне підприємство Державного комітету телебачення і радіомовлення України,
,,Національне видавництво дитячої літератури «Веселка»,
,,Оздоровчо-лікувальний пансіонат „Ходорів”,
,,Українська студія телевізійних фільмів «Укртелефільм»,
,,"Український інститут Підвищення кваліфікації працівників телебачення, радіомовлення і преси",
,,,
Державна інспекція з контролю за цінами,,,
,,,
Державна інспекція з питань захисту прав споживачів,,,
,,,
Державна інспекція ядерного регулювання,,,
,,,
Державна казначейська служба,,,
,,,
Державна пробірна служба,,,
