"","id","name","position","office","region","year","income","income_family","income_salary","income_salary_family","income_teaching","income_teaching_family","income_royalties","income_royalties_family","income_dividents","income_dividents_family","income_help","income_help_family","income_gifts","income_gifts_family","bank_deps","bank_deps_family","flat_area","flat_area_family","house_area","house_area_family","land_area","land_area_family","cars","cars_family","cars_cargo","cars_cargo_family","cars_info","cars_family_info","cars_info_year","cars_family_info_year"
"6800","4099","Власенко Наталія Євгеніївна","Головний спеціаліст відділу по роботі з кадрами центрального апарату Департаменту кадрової роботи та державної служби","Міністерство юстиції","Загальнодержавний регіон","2013",90604,0,86226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,2480,2480,0,0,0,0,";;",";;",";;",";;"
"6801","4102","Суховаров Артем Володимирович","Суддя","Господарський місцевий суд","Дніпропетровська область","2013",164045,214037,164040,212252,0,0,0,0,5,1785,0,0,0,0,0,0,233.4,48,0,0,0,0,2,2,0,0,"BMW,X5;Audi,A4;","Mazda,CX-7;ВАЗ,2108;","2007;2009;","2010;1990;"
"6802","4119","Неклеса Олена Миколаївна","Суддя","Адміністративний місцевий суд","Дніпропетровська область","2013",57515,0,47285,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4,0,0,0,0,0,2,0,0,0,"ВАЗ,2108;Hyundai,Accent;",";;","1988;2008;",";;"
"6803","4140","Курочка Олександр Анатолійович","Оперуповноважений в ОВС УБОЗ ГУ МВС України в Харківській області","Міністерство внутрішніх справ","Харківська область","2013",71374.84,87000,71374.84,87000,0,0,0,0,0,60750,0,0,0,0,0,0,0,0,0,0,2000,0,0,1,0,0,";;","Volkswagen,Touareg;;",";;","2005;;"
"6804","4152","Куштан Борис Петрович","Суддя","Загальний апеляційний суд","Закарпатська область","2013",225676,612264,213059,0,0,0,0,0,0,0,12617,0,0,0,0,0,28,28,0,0,0,0,1,0,0,0,"Volkswagen,Golf;;",";;","2007;;",";;"
"6805","4157","Дмитрієв Віктор Володимирович","Старший державний виконавець відділу державної виконавчої служби Болградського районного управління юстиції Одеської області","Державна виконавча служба","Одеська область","2013",72746,42097,29166,36833,0,0,0,0,0,240,2303,3869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Chevrolet,Lacetti;;",";;","2005;;",";;"
"6806","4164","Фальчук Валерій Павлович","Суддя","Загальний апеляційний суд","Одеська область","2013",241394.48,15836,241394.48,0,0,0,0,0,0,0,0,0,0,0,0,0,168.9,111.4,0,0,0,63200,1,1,0,0,"Hyundai,Santa Fe;;","Hyundai,Santa Fe;;","2008;;","2008;;"
"6807","4169","Бойко Андрій Володимирович","Суддя","Апеляційний адміністративний суд","Одеська область","2013",208743,0,208742.72,0,0,0,0,0,0,0,0,0,0,0,123010,0,126.3,0,0,0,0,0,2,0,0,0,"Mercedes-Benz,Viano;УАЗ,31514;",";;","2007;1998;",";;"
"6808","4188","Гриненко Станіслав Юрійович","Спеціаліст І категорії відділу укладення міжнародних договорів про правову допомогу Управління міжнародного права Департаменту міжнародного права та співробітництва","Міністерство юстиції","Загальнодержавний регіон","2013",2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6809","4203","Писана Таміла Олександрівна","Суддя","Вищий спеціалізований суд з розгляду цивільних і кримінальних справ","Загальнодержавний регіон","2013",244235,0,244211,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,600,0,1,0,0,0,"Honda,CR-V;;",";;","2008;;",";;"
"6810","vulyk_1_537","Нікулін Олександр Борисович","Головний спеціаліст з мобілізаційної роботи Управління Державної Міграційної Служби України в Хмельницькій області","Державна міграційна служба","Хмельницька область","2013",41444,10612,0,8962,0,0,0,0,0,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6811","3779","Коноваленко Анна Ігорівна","Провідний спеціаліст відділу порівняльно-;правового аналізу та експертизи на відповідність;(нерозбірливо) управління міжнародно-;правової експертизи Департаменту міжнародного;права та співробітництва","Міністерство юстиції","Загальнодержавний регіон","2013",11952,309507,0,309507,0,0,0,0,0,0,11952,0,0,0,0,0,130,186.8,0,392.7,0,1458,1,0,0,0,"Suzuki,Grand Vitara;;",";;","2006;;",";;"
"6812","3781","Кателін Володимир Петрович","Суддя апеляційного суду Миколаївської обл.","Загальний апеляційний суд","Миколаївська область","2013",270796.06,15832.12,267246.06,15832.12,0,0,0,0,0,0,0,0,0,0,0,0,49,49,36,0,85700,0,1,0,0,0,"Mitsubishi,Outlander XL;;",";;","2007;;",";;"
"6813","3798","Взводова Олена Михайлівна","Головний спеціаліст відділу з питань праці Управління соціального трудового та гуманітарного законодавства Департаменту конституційного, адміністративного та соціального законодавства","Міністерство юстиції","Загальнодержавний регіон","2013",90081,0,80549,0,0,0,0,0,0,0,8385,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6814","3832","Головатюк Ірина Володимирівна","Начальник Любашівського районного управління юстиції Одеської області","Міністерство юстиції","Одеська область","2013",47565,0,44797,0,0,0,0,0,0,0,2768,0,0,0,148,0,0,0,135,0,773,0,0,1,0,0,";;","Daewoo,Nexia;;",";;","2006;;"
"6815","3849","Таргоній Дар’я Олександрівна","Суддя","Загальний апеляційний суд","Київська область","2013",205099.97,199786.28,192482.97,188932.03,0,0,0,0,0,0,12617,10854.25,0,0,0,0,69,0,0,0,0,0,1,0,0,0,"Mazda,3;;",";;","2007;;",";;"
"6816","3863","Семенець Інна Олександрівна","Провідний спеціаліст відділу зовнішньоекономічного законодавства Управління фінансового законодавства Департаменту цивільного, фінансового законодавства та законодавства з питань земельних відносин","Міністерство юстиції","Загальнодержавний регіон","2013",10515,38930,3696,8300,0,0,0,0,0,0,5979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6817","3870","Микитюк Ольга Юріївна","Суддя","Загальний апеляційний суд","Житомирська область","2013",241221.11,0,228604.11,0,0,0,0,0,0,0,12617,0,0,0,3e+05,0,60,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6818","3875","Довгополова-Савотюк Богдана Ярославівна","Начальник Луцького міського управління юстиції Волинської області","Міністерство юстиції","Волинська область","2013",52541,0,37338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6819","3894","Цвілій-Вишневський Руслан Васильович","Провідний спеціаліст відділу контролю за діяльністю арбітражних керуючих та супроводу процедур банкрутства","Міністерство юстиції","Загальнодержавний регіон","2013",34309,0,32881,0,0,0,0,0,0,0,1428,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6820","3921","Зінченко Наталя Григорівна","Суддя","Господарський місцевий суд","Запорізька область","2013",210732,0,204740,0,0,0,0,0,0,0,0,0,24,0,0,0,139.9,21.5,0,0,8090,0,1,0,0,0,"Nissan,Murano;;",";;","2012;;",";;"
"6821","3938","Комлева Олена Сергіївна","Суддя","Загальний апеляційний суд","Одеська область","2013",200484,214526,200484,214526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868,0,0,0,0,0,";;",";;",";;",";;"
"6822","3940","Федина Олена Іванівна","Начальник Яготинського районного управління юстиції у Київській області","Міністерство юстиції","Київська область","2013",56962,52757,56962,52757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,";;",";;",";;",";;"
"6823","3976","Гримич Майя Костянтинівна","Суддя","Вищий спеціалізований суд з розгляду цивільних і кримінальних справ","Загальнодержавний регіон","2013",428800,2169934,220282,1710162,0,0,0,0,0,0,0,0,0,0,0,2637275,0,135,399,0,3200,0,0,2,0,0,";;","BMW,X5;Audi,Q7;",";;","2012;2013;"
"6824","3983","Кравцов Олександр Олексійович","Заступник голови Донецької оласної ради","Обласна рада","Донецька область","2013",211381,11713,170819,930,5923,0,0,0,32172,0,0,0,223,0,261707,0,0,30.4,0,0,0,1310,1,0,0,0,"Daewoo,Lanos;;",";;","2006;;",";;"
"6825","4001","Виноградова Оксана Іванівна","Заступник голови Київського окружного адміністративного суду","Адміністративний місцевий суд","м. Київ","2013",266092,0,257133,0,7962,0,0,0,1057,0,0,0,0,0,19120,0,117,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6826","4006","Нащенко Олександр Юрійович","Суддя","Загальний апеляційний суд","Тернопільська область","2013",356151.16,50367.13,243597.64,0,0,0,0,0,0,4083.16,12617,0,24,23.97,0,133850,133.3,0,0,0,1100,3211,1,1,0,0,"Subaru,Outback;;","Toyota,Avensis;;","2006;;","1999;;"
"6827","vulyk_1_859","Панченко Ольга Михайлівна","Суддя","Апеляційний адміністративний суд","Дніпропетровська область","2013",216695,216671,204078,203844,0,0,0,0,0,0,12617,12617,0,210,0,0,91.7,0,0,50,600,325,1,1,0,0,"Mitsubishi,Lancer;;","Mitsubishi,Lancer;;","2007;;","2007;;"
"6828","3635","Владимиренко Ігор Вячеславович","Суддя","Господарський місцевий суд","Дніпропетровська область","2013",209464,10726,209464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"ВАЗ,21214;;",";;","2007;;",";;"
"6829","3659","Туренко Сергій Іванович","Суддя","Загальний апеляційний суд","Луганська область","2013",206607,0,206607,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6830","3678","Бородій Андрій Савич","Начальник Христинівського районного управління юстиції","Міністерство юстиції","Черкаська область","2013",44308,0,41240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"ВАЗ,2001;;","ВАЗ,2001;;","1979;;","1979;;"
"6831","3685","Ягніщак Володимир Олександрович","Начальник Старосамбірського районного управління Львівської області","Міністерство юстиції","Львівська область","2013",55574,41857,51321,39141,0,0,0,0,0,0,4253,2716,0,0,0,0,64,0,0,98,1600,1400,1,0,0,0,"ВАЗ,2109;;",";;","1989;;",";;"
"6832","3697","Погребіцька Оксана Андріївна","Провідний спеціаліст Міністерства Юстиції України","Міністерство юстиції","Загальнодержавний регіон","2013",36578,0,29354,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6833","3700","Пронченко Сергій Олександрович","Помічник міністра","Міністерство юстиції","Загальнодержавний регіон","2013",7420,110305,0,110305,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6834","3717","Підікова Вікторія Миколаївна","Головний спеціаліст відділу досліджень і розробок Департаменту науково-технічного розвитку Держінформнауки","Державне агентство з питань електронного урядування","Загальнодержавний регіон","2013",81476.89,0,76808.89,0,0,0,0,0,0,0,4668,0,0,0,0,0,34.7,0,0,0,600,0,0,0,0,0,";;",";;",";;",";;"
"6835","3731","Буторов Євген Олександрович","Головний спеціаліст відділу з питань нацбезпеки і оборони Департаменту антикорупційного законодавства та правосуддя Мінюсту","Міністерство юстиції","Загальнодержавний регіон","2013",86028,0,77792,0,0,0,0,0,0,0,8236,0,0,0,0,0,82,82,0,0,0,0,1,0,0,0,"Mitsubishi,Lancer;;",";;","2009;;",";;"
"6836","3743","Матвєйшина Ольга","Суддя","Загальний апеляційний суд","Луганська область","2013",349010.9,0,286550.06,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6837","3762","Невінгловська Юлія Михайлівна","Суддя","Господарський місцевий суд","Одеська область","2013",194869,129838,140015,99858,0,0,0,0,0,18,0,2482,0,0,0,0,0,94,0,0,0,0,0,1,0,0,";;","Toyota,LS-400;;",";;","1996;;"
"6838","3767","Білоножко Віталій Олександрович","Старший інспектор групи кадрового забеспечення спеціального загону ДПС особливого призначення(підпорядкованого Департаменту ДАІ) при МВС України","Міністерство внутрішніх справ","Загальнодержавний регіон","2013",52808.9,0,45336.2,0,0,0,0,0,0,0,7472.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Daewoo,Lanos;;",";;","2007;;",";;"
"6839","2959","Ткач Людмила Петрівна","Головний спеціаліст відділу організаційного і нормативно-правового забезпечення Управління експертного забезпечення правосуддя","Міністерство юстиції","Загальнодержавний регіон","2013",68700,0,62491,0,0,0,0,0,0,0,6209,0,0,0,0,0,68.67,68.67,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6840","2992","Дідич Вікторія Миколаївна","Начальник Острозького районого управління юстиції","Міністерство юстиції","Рівненська область","2013",42279,0,42279,0,0,0,0,0,0,0,1384,0,24,0,0,0,43.9,0,0,0,0,0,0,1,0,0,";;","Citroen,Berlingo;;",";;","2010;;"
"6841","3003","Орлянкіна Ольга Олегівна","Провідний спеціаліст віддіду документування та контролю управління державної реєстрації нормативно-правових актів правоосвітньої роботи та документального забезпечення ІУЮ у м. Києві","Міністерство юстиції","м. Київ","2013",12947.52,38562.47,0,7930.36,0,0,0,0,0,0,0,0,0,0,23000,0,0,24.9,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6842","3027","Ванівський Олег Михайлович","Суддя","Загальний апеляційний суд","Львівська область","2013",201759.01,20292.11,190289.01,20292.11,0,0,0,0,0,0,11470,0,0,0,0,0,105,105,0,0,0,53.9,0,1,0,0,";;","Nissan,Qashqai;;",";;","2010;;"
"6843","3041","Шемелинець Людмила Миколаївна","Перший заступник Голови Державної служби України з питань геодезії, картографії та кадастру","Державна служба з питань геодезії, картографії та кадастру","Загальнодержавний регіон","2013",124627,183167,115780,178505,0,0,0,0,0,0,8847,4662,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Chevrolet Aveo;Hyundai,IX35;",";;","2008;2011;",";;"
"6844","3058","Литовченко Наталія Олексіївна","Суддя","Загальний апеляційний суд","Сумська область","2013",323056,206262,210794,0,0,0,0,0,0,0,0,0,0,0,2300,3361,0,0,103.4,103.4,47200,13800,1,0,0,0,"Mazda,CX-5;;",";;","2013;;",";;"
"6845","3065","Мора Галина Іванівна","спеціаліст I категорії Департаменту цивільного, фінансового законодавства та законодавства з питань земельних відносин Управління законодавтства з питань земельних відносин, АПК ТС (нерозбірливо) охорони довкілля","Міністерство юстиції","Загальнодержавний регіон","2013",82845,0,52275,0,0,0,0,0,0,0,5310,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6846","3452","Полосенко Василь Степанович","Суддя","Загальний апеляційний суд","Київська область","2013",466182,31495,257665,30313,0,0,0,0,0,0,12617,1182,0,0,0,0,57,42,0,0,1250,0,1,0,0,0,"Toyota,Camry;;",";;","2007;;",";;"
"6847","3476","Шулежко Віктор Петрович","Суддя","Адміністративний місцевий суд","м. Київ","2013",162540.57,0,145197.9,0,0,0,0,0,5872.67,0,11470,0,0,0,0,0,44.09,0,0,0,1200,0,1,0,0,0,"Lexus,ES;;",";;","2007;;",";;"
"6848","3488","Колишко Світлана Юріївна","Директор департаменту міжнародного права на співробітництва","Міністерство юстиції","Загальнодержавний регіон","2013",203296,1574875,185614,41875,0,0,0,0,0,0,17682,0,0,1533000,0,0,67,0,0,0,1500,1500,1,1,0,0,"Suzuki,Grand Vitara;;","Volkswagen,Passat B6;;","2006;;","2007;;"
"6849","3522","Мостова Ірина Олександрівна","Заступник начальника управління - начальник відділу взаємодії з Державною виконавчою службою України Департаменту взаємодії з органами влади","Міністерство юстиції","Загальнодержавний регіон","2013",164124,0,149424,0,0,0,0,0,0,0,14700,0,0,0,0,0,52.4,0,0,0,0,0,1,0,0,0,"Mitsubishi,ASX;;",";;","2013;;",";;"
"6850","3527","Вельмакіна Таїса Миколаївна","Суддя","Господарський місцевий суд","Житомирська область","2013",165005.9,144843.48,164981.93,24843.48,0,0,0,0,0,0,0,0,23.97,0,0,0,51.05,0,0,159.6,0,100,0,1,0,0,";;","Geely,MK;;",";;","2008;;"
"6851","3560","Жулінська Олена Андріївна","Начальник Ужгородського міськрайонного управління юстиції Закарпатської області","Міністерство юстиції","Закарпатська область","2013",28163,76128,25869,45188,0,0,0,0,0,0,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6852","3589","Дирдін Олександр Дмитрович","Суддя","Загальний апеляційний суд","Одеська область","2013",366119,513600,300469,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3,106.8,0,49.6,0,0,0,2,0,0,";;","BMW,320;BMW,523;",";;","2006;2008;"
"6853","3091","Руденко Алла Василівна","Суддя","Адміністративний місцевий суд","Черкаська область","2013",181328,0,169858,0,0,0,0,0,0,0,11470,0,0,0,0,0,113.91,0,0,0,0,0,1,0,0,0,"Volkswagen,Golf;;",";;","2009;;",";;"
"6854","3111","Мефодієнко Ігор Сергійович","Провідний спеціаліст відділу з питань соціального та трудового законодавства Управління державної реєстрації нормативно-правових актів Департаменту реєстрації та систематизації нормативних актів, правоосвітньої діяльності Міністерства юстиції України","Міністерство юстиції","Загальнодержавний регіон","2013",60175,0,60175,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6855","3147","Животинська Інна Василівна","Начальник Коломацького районного управління юстиції Харківської області","Міністерство юстиції","Харківська область","2013",40714,15600,37677,15600,0,0,0,0,0,0,3037,0,0,0,0,0,0,0,0,95.9,0,5520,0,1,0,0,";;","Skoda,Octavia;;",";;","2007;;"
"6856","3154","Колесніков Григорій Яковлевич","Суддя, заступник","Загальний апеляційний суд","Одеська область","2013",290770,0,290770,0,0,0,0,0,0,0,0,0,0,0,0,0,134.7,0,0,0,1000,0,0,0,0,0,";;",";;",";;",";;"
"6857","3185","Сторожук Дмитро Анатолійович","Голова","Державна виконавча служба","Загальнодержавний регіон","2013",65200,9600,65200,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9,0,0,0,500,0,1,0,0,0,"Opel,Astra;;",";;","2008;;",";;"
"6858","3212","Каменев Ростислав Юрійович","Головний спеціаліст відділу регулювання та контролю професійної діяльності арбітражних керуючих Управління з питань банкрутства Департаменту нотаріату та банкрутства","Міністерство юстиції","Загальнодержавний регіон","2013",65362,10783,53859,0,0,0,0,0,5308,0,6195,0,0,0,75934,0,55.6,55.6,0,0,1200,0,0,0,0,0,";;",";;",";;",";;"
"6859","3224","Іваненко Юлія Геннадіївна","Суддя","Вищий спеціалізований суд з розгляду цивільних і кримінальних справ","Загальнодержавний регіон","2013",259387,0,259007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,1000,0,1,0,0,0,"Land Rover,Range Rover Sport;;",";;","2007;;",";;"
"6860","vulyk_1_81","Острович Сергій Ернестович","Суддя","Вищий адміністративний суд","Загальнодержавний регіон","2013",678040,14000,289280,14000,0,0,0,0,0,0,13760,0,0,0,163550,9e+05,224,0,0,530,0,865,1,2,0,0,"Mercedes-Benz,GL4700;;","Mercedes-Benz,ML550;Lexus;","2010;;","2012;2008;"
"6861","3250","Кузьмич Сергій Миколайович","Суддя","Апеляційний адміністративний суд","Львівська область","2013",210458,24635,197841,21954,0,0,0,0,0,0,12617,2681,0,0,0,0,13.8,7.1,0,0,0,0,2,1,0,0,"ВАЗ,2107;ВАЗ,2121;","Subaru,Forester;;","1990;1986;","2004;;"
"6862","3313","Орленко Іван Мойсейович","Начальник Іллінецького районного управління юстиції","Міністерство юстиції","Вінницька область","2013",130378,21840,51638,0,0,0,0,0,25120,0,0,0,0,0,228840,0,78,0,0,0,1000,0,1,0,0,0,"ВАЗ,21063;;",";;","1998;;",";;"
"6863","3318","Введенський Сергій Валерійович","Старший оперуповноважений з ОВС СППЗВТ ОУГУ Міндоходів","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Запорізька область","2013",54685,20700,54685,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,0,0,1,0,0,0,"Chevrolet,Lacetti;;",";;","2005;;",";;"
"6864","3325","Пасічник Юлія Володимирівна","Помічник міністра","Міністерство юстиції","Загальнодержавний регіон","2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,0,0,0,"Lexus,GS;;",";;","2007;;",";;"
"6865","4246","Фарятьєв Сергій Олексійович","Суддя","Загальний апеляційний суд","Луганська область","2013",262113,50858,256113,50858,0,0,0,0,0,0,0,0,0,0,7685,1473,21.1,53,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6866","4291","Діденко Ігор Миколайович","Заступник міністра енергетики та вугільної промисловості","Міністерство енергетики та вугільної промисловості","Загальнодержавний регіон","2013",0,0,357519,417693,0,0,0,0,0,0,0,0,0,0,30000,152443,0,228.6,0,900.9,0,1170,1,3,0,0,"Bentley,Continental;;","Land Rover,Range Rover Sport;Mercedes-Benz,C500;Mercedes-Benz,CL 55 AMG","2001;;","2007;2000;2003"
"6867","4311","Сорока Юрій Юрійович","Суддя","Адміністративний місцевий суд","Волинська область","2013",189571,38543,178053,38543,0,0,0,0,0,0,11470,0,48,0,0,0,110.6,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6868","4323","Гуриненко Сергій Григорович","Головний спеціаліст відділу з питань соціального та трудового законодавства. Управління державної реєстрації нормативно-правових актів Департаменту реєстрації та систематизації нормативних актів правоосвітньої діяльності","Міністерство юстиції","Загальнодержавний регіон","2013",74823,16880,74823,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6869","4361","Суржок Анатолій Васильович","Суддя","Вищий спеціалізований суд з розгляду цивільних і кримінальних справ","Загальнодержавний регіон","2013",387032,110000,387032,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,230,0,400,0,0,0,0,";;",";;",";;",";;"
"6870","3363","Балан Ярослава Володимирівна","Суддя","Адміністративний місцевий суд","Одеська область","2013",199897,0,192311,0,453,0,0,0,0,0,0,0,0,0,7594,0,44.8,0,0,0,0,0,1,0,0,0,"Mercedes-Benz,ML 350;;",";;","2008;;",";;"
"6871","3394","Воловик Максим Борисович","Заступник начальника відділу капітального будівництва та експлуатації адміністративних будинків Адміністративно-господарського управління Департаменту організаційного та ресурсного забезпечення","Міністерство юстиції","Загальнодержавний регіон","2013",62592,7130,56826,7130,115,0,0,0,0,0,5651,0,0,0,0,0,67.1,0,0,0,4134,0,1,0,0,0,"Subaru,Tribeca;;",";;","2006;;",";;"
"6872","3426","Рябов Павло Павлович","Начальник Катеринопільського районного управління юстиціі Черкаської обл.","Міністерство юстиції","Черкаська область","2013",57862,21964,38882,23111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,600,3300,1,1,0,0,"Peugeot,405;;","Peugeot,405;;","1990;;","1990;;"
"6873","3438","Говор Надія Дмитрівна","Суддя господарського суду Вінницкої області","Господарський місцевий суд","Вінницька область","2013",451330,57711,218995,48252,0,0,0,0,0,9459,0,0,0,0,0,236661,45.3,37,23,0,2434.5,0,0,3,0,0,";;","Volkswagen,Passat B6;ВАЗ,2104;Kia,Rio",";;","2007;1988;2012"
"6874","5061","Бузиль Володимир Аврамович","Начальник Шепетівського міськрайонного управління юстиції Хмельницької області","Міністерство юстиції","Хмельницька область","2013",92104,12110,49639,0,0,0,0,0,5138,0,4611,0,0,0,69898,0,0,0,0,162.7,4300,1196,3,0,1,0,"ВАЗ,2108;ВАЗ,21124;Hyundai,Accent",";;","1990;2005;2011",";;"
"6875","5073","Ліщинський Андрій Михайлович","Суддя","Апеляційний адміністративний суд","Львівська область","2013",238822,419397,226205,21591,0,0,0,0,0,0,12617,1806,0,0,0,0,0,125,220,90,245,80,2,0,0,1,"Mercedes-Benz,E-class;Volkswagen,Golf;",";;","2002;2013;",";;"
"6876","5080","Коваленко Оксана Миколаївна","Помічник міністра","Міністерство юстиції","Загальнодержавний регіон","2013",88047,25140,58016,25140,0,0,0,0,0,0,7194,0,0,0,0,0,0,62.5,0,0,255600,0,1,1,0,0,"Volkswagen,Jetta;;","Citroen,Berlingo;;","2008;;","2011;;"
"6877","5124","Баклан Тетяна Олександрівна","Головний спеціаліст відділу організаційного і нормативно-правового забезпечення","Міністерство юстиції","Загальнодержавний регіон","2013",86201,22405,78050,22405,0,0,0,0,0,0,8151,0,0,0,0,0,56.7,56.7,0,0,0,0,1,0,0,0,"Hyundai,Accent;;",";;","2006;;",";;"
"6878","5136","Могильний Олег Павлович","Апеляційний суд Кіровоградської обл.","Загальний апеляційний суд","Кіровоградська область","2013",261869,46290,250375,39978,0,0,0,0,0,0,11470,6312,0,0,0,0,65,65,0,0,36600,0,2,0,0,0,"Nissan,Laurel;Nissan,Qashqai;",";;","1986;2008;",";;"
"6879","5148","Фомін Валерій Анатолійович","Суддя апеляційного суду Запорізької області","Загальний апеляційний суд","Запорізька область","2013",562050,107637,263976,101470,0,0,0,0,181,9,0,6158,0,0,3300,2401,0,0,0,0,0,0,1,0,0,0,"Toyota,Camry;;",";;","2013;;",";;"
"6880","5167","Біленко Володимир Іванович","Заступник начальника управління - начальник відділу матеріально-технічного забезпечення Адміністративно-господарського управління","Міністерство юстиції","Загальнодержавний регіон","2013",154074,25000,69195,25000,0,0,0,0,0,0,6699,0,0,0,0,0,0,28.2,0,0,0,20000,1,0,0,0,"Volkswagen,Passat;;",";;","1993;;",";;"
"6881","5179","Семенко Людмила Леонідівна","Заступник начальника відділу з питань праці;Управління соціального, трудового та гуманітарного законодавства;Департаменту конституційного, адміністративного та соціального законодавства","Міністерство юстиції","Загальнодержавний регіон","2013",12466,0,112755,0,0,0,0,0,0,0,11311,0,0,0,0,0,54.6,0,90.1,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6882","5186","Саприкіна Ірина Валентинівна","Заступник голови Київського апеляційного адміністративного суду, суддя","Апеляційний адміністративний суд","м. Київ","2013",300561,1632,287944,0,0,1632,0,0,0,0,12617,0,0,0,0,0,0,83.5,0,0,0,1200,1,0,0,0,"Toyota,Land Cruiser Prado;;",";;","2010;;",";;"
"6883","5193","Васильченко Любов Олександрівна","Помічник міністра","Міністерство юстиції","Загальнодержавний регіон","2013",59724,24600,53819,24600,0,0,0,0,0,0,5885,0,20,0,0,0,0,0,0,0,12000,0,1,2,0,0,"Ford,Fiesta;;","Opel,Astra;Honda,CR-V;","2011;;","2006;2008;"
"6884","5213","Марченко Віта Василівна","Головний спеціаліст відділу законодавства про охорону довкілля, надзвичайної ситуації природнього та техничного характеру управління законодавства з питань земельних відносин, агропромислового комплексу та охорони довкілля департаменту цивільного, фінансового законодавства та законодавства з питань земельних відносин.","Міністерство юстиції","Загальнодержавний регіон","2013",8160,108339.39,0,108315.42,0,0,0,0,0,0,8160,0,0,0,0,0,124.4,17.1,0,0,150,0,1,0,0,0,"Volkswagen,Passat;;",";;","2007;;",";;"
"6885","5237","Рибачук Олег Володимирович","Начальник Головного  управління юстиції у Київській області","Міністерство юстиції","Київська область","2013",36882,5225,0,0,0,0,0,0,0,0,0,1992,0,0,0,0,0,114.7,0,0,10000,1000,0,0,0,0,";;",";;",";;",";;"
"6886","5251","Костенко Олексій Володимирович","Заступник начальника Управління функціонування центрального засвідчувального органу Міністерства юстиції України","Міністерство юстиції","Загальнодержавний регіон","2013",88731,0,46567,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
"6887","4892","Степаненко Аліна Олександрівна","Провідний спеціаліст відділу з питань місцевого самоврядування та адміністративно-територіального устрою. Управління конституційного адміністративного законодавства","Міністерство юстиції","Загальнодержавний регіон","2013",2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";;",";;",";;",";;"
